point,coordinates,hour,count
P224,"-0.18455,-78.45178",8,1
P224,"-0.18455,-78.45178",11,1
P224,"-0.18455,-78.45178",13,1
P224,"-0.18455,-78.45178",15,1
P224,"-0.18455,-78.45178",16,1
P224,"-0.18455,-78.45178",17,1
P224,"-0.18455,-78.45178",22,1
P225,"-0.1852866,-78.4534425",2,1
P225,"-0.1852866,-78.4534425",3,1
P225,"-0.1852866,-78.4534425",6,1
P225,"-0.1852866,-78.4534425",7,3
P225,"-0.1852866,-78.4534425",8,1
P225,"-0.1852866,-78.4534425",10,2
P225,"-0.1852866,-78.4534425",11,2
P225,"-0.1852866,-78.4534425",15,2
P225,"-0.1852866,-78.4534425",16,1
P225,"-0.1852866,-78.4534425",17,1
P225,"-0.1852866,-78.4534425",18,3
P225,"-0.1852866,-78.4534425",19,1
P225,"-0.1852866,-78.4534425",21,1
P226,"-0.18683,-78.45409",2,1
P226,"-0.18683,-78.45409",6,2
P226,"-0.18683,-78.45409",7,4
P226,"-0.18683,-78.45409",8,1
P226,"-0.18683,-78.45409",9,1
P226,"-0.18683,-78.45409",10,2
P226,"-0.18683,-78.45409",11,1
P226,"-0.18683,-78.45409",15,1
P226,"-0.18683,-78.45409",16,1
P226,"-0.18683,-78.45409",18,3
P226,"-0.18683,-78.45409",19,2
P226,"-0.18683,-78.45409",21,2
P227,"-0.1877025,-78.4543107",0,1
P227,"-0.1877025,-78.4543107",1,1
P227,"-0.1877025,-78.4543107",3,3
P227,"-0.1877025,-78.4543107",4,1
P227,"-0.1877025,-78.4543107",6,3
P227,"-0.1877025,-78.4543107",7,4
P227,"-0.1877025,-78.4543107",8,1
P227,"-0.1877025,-78.4543107",9,2
P227,"-0.1877025,-78.4543107",10,1
P227,"-0.1877025,-78.4543107",14,1
P227,"-0.1877025,-78.4543107",15,2
P227,"-0.1877025,-78.4543107",16,1
P227,"-0.1877025,-78.4543107",18,1
P227,"-0.1877025,-78.4543107",19,2
P227,"-0.1877025,-78.4543107",21,1
P228,"-0.18991,-78.45437",0,5
P228,"-0.18991,-78.45437",1,1
P228,"-0.18991,-78.45437",2,2
P228,"-0.18991,-78.45437",3,6
P228,"-0.18991,-78.45437",4,4
P228,"-0.18991,-78.45437",5,2
P228,"-0.18991,-78.45437",6,6
P228,"-0.18991,-78.45437",7,5
P228,"-0.18991,-78.45437",8,5
P228,"-0.18991,-78.45437",9,2
P228,"-0.18991,-78.45437",10,6
P228,"-0.18991,-78.45437",11,1
P228,"-0.18991,-78.45437",12,1
P228,"-0.18991,-78.45437",13,3
P228,"-0.18991,-78.45437",14,4
P228,"-0.18991,-78.45437",15,6
P228,"-0.18991,-78.45437",16,2
P228,"-0.18991,-78.45437",17,2
P228,"-0.18991,-78.45437",18,1
P228,"-0.18991,-78.45437",19,3
P228,"-0.18991,-78.45437",20,3
P228,"-0.18991,-78.45437",21,2
P228,"-0.18991,-78.45437",22,2
P228,"-0.18991,-78.45437",23,3
P229,"-0.19186,-78.45435",0,5
P229,"-0.19186,-78.45435",1,1
P229,"-0.19186,-78.45435",2,1
P229,"-0.19186,-78.45435",3,3
P229,"-0.19186,-78.45435",4,2
P229,"-0.19186,-78.45435",5,2
P229,"-0.19186,-78.45435",6,5
P229,"-0.19186,-78.45435",7,4
P229,"-0.19186,-78.45435",8,4
P229,"-0.19186,-78.45435",10,2
P229,"-0.19186,-78.45435",11,2
P229,"-0.19186,-78.45435",13,3
P229,"-0.19186,-78.45435",14,3
P229,"-0.19186,-78.45435",15,4
P229,"-0.19186,-78.45435",16,2
P229,"-0.19186,-78.45435",17,2
P229,"-0.19186,-78.45435",18,3
P229,"-0.19186,-78.45435",19,2
P229,"-0.19186,-78.45435",20,3
P229,"-0.19186,-78.45435",21,3
P229,"-0.19186,-78.45435",22,1
P229,"-0.19186,-78.45435",23,2
P230,"-0.19222,-78.45597",0,2
P230,"-0.19222,-78.45597",1,1
P230,"-0.19222,-78.45597",3,1
P230,"-0.19222,-78.45597",4,3
P230,"-0.19222,-78.45597",5,2
P230,"-0.19222,-78.45597",6,3
P230,"-0.19222,-78.45597",7,1
P230,"-0.19222,-78.45597",8,3
P230,"-0.19222,-78.45597",11,1
P230,"-0.19222,-78.45597",12,1
P230,"-0.19222,-78.45597",13,2
P230,"-0.19222,-78.45597",14,1
P230,"-0.19222,-78.45597",15,1
P230,"-0.19222,-78.45597",16,2
P230,"-0.19222,-78.45597",17,2
P230,"-0.19222,-78.45597",18,2
P230,"-0.19222,-78.45597",19,2
P231,"-0.1919671,-78.456789",0,2
P231,"-0.1919671,-78.456789",3,1
P231,"-0.1919671,-78.456789",4,3
P231,"-0.1919671,-78.456789",5,3
P231,"-0.1919671,-78.456789",6,3
P231,"-0.1919671,-78.456789",8,2
P231,"-0.1919671,-78.456789",12,1
P231,"-0.1919671,-78.456789",13,2
P231,"-0.1919671,-78.456789",15,1
P231,"-0.1919671,-78.456789",16,2
P231,"-0.1919671,-78.456789",17,2
P231,"-0.1919671,-78.456789",18,2
P231,"-0.1919671,-78.456789",19,1
P231,"-0.1919671,-78.456789",22,1
P232,"-0.1918,-78.45743",0,2
P232,"-0.1918,-78.45743",2,1
P232,"-0.1918,-78.45743",3,1
P232,"-0.1918,-78.45743",4,2
P232,"-0.1918,-78.45743",5,5
P232,"-0.1918,-78.45743",6,3
P232,"-0.1918,-78.45743",7,1
P232,"-0.1918,-78.45743",8,2
P232,"-0.1918,-78.45743",10,1
P232,"-0.1918,-78.45743",12,1
P232,"-0.1918,-78.45743",13,2
P232,"-0.1918,-78.45743",14,2
P232,"-0.1918,-78.45743",15,1
P232,"-0.1918,-78.45743",16,4
P232,"-0.1918,-78.45743",17,2
P232,"-0.1918,-78.45743",18,1
P232,"-0.1918,-78.45743",20,1
P232,"-0.1918,-78.45743",22,2
P233,"-0.19256,-78.45917",0,1
P233,"-0.19256,-78.45917",2,1
P233,"-0.19256,-78.45917",5,1
P233,"-0.19256,-78.45917",6,1
P233,"-0.19256,-78.45917",7,2
P233,"-0.19256,-78.45917",10,1
P233,"-0.19256,-78.45917",12,1
P233,"-0.19256,-78.45917",13,1
P233,"-0.19256,-78.45917",14,3
P233,"-0.19256,-78.45917",16,3
P233,"-0.19256,-78.45917",18,1
P233,"-0.19256,-78.45917",19,1
P233,"-0.19256,-78.45917",20,1
P233,"-0.19256,-78.45917",22,1
P233,"-0.19256,-78.45917",23,1
P234,"-0.19356,-78.45941",0,1
P234,"-0.19356,-78.45941",2,1
P234,"-0.19356,-78.45941",12,1
P234,"-0.19356,-78.45941",13,1
P234,"-0.19356,-78.45941",14,1
P234,"-0.19356,-78.45941",16,1
P234,"-0.19356,-78.45941",19,2
P234,"-0.19356,-78.45941",20,1
P234,"-0.19356,-78.45941",23,1
P235,"-0.19365,-78.46142",0,2
P235,"-0.19365,-78.46142",2,1
P235,"-0.19365,-78.46142",6,1
P235,"-0.19365,-78.46142",10,2
P235,"-0.19365,-78.46142",13,1
P235,"-0.19365,-78.46142",15,3
P235,"-0.19365,-78.46142",16,1
P235,"-0.19365,-78.46142",17,1
P235,"-0.19365,-78.46142",20,1
P236,"-0.1953951,-78.4644825",1,1
P236,"-0.1953951,-78.4644825",5,2
P236,"-0.1953951,-78.4644825",6,1
P236,"-0.1953951,-78.4644825",7,1
P236,"-0.1953951,-78.4644825",8,1
P236,"-0.1953951,-78.4644825",9,1
P236,"-0.1953951,-78.4644825",17,1
P237,"-0.19546,-78.46599",0,3
P237,"-0.19546,-78.46599",1,5
P237,"-0.19546,-78.46599",2,1
P237,"-0.19546,-78.46599",3,7
P237,"-0.19546,-78.46599",4,3
P237,"-0.19546,-78.46599",5,8
P237,"-0.19546,-78.46599",6,7
P237,"-0.19546,-78.46599",7,9
P237,"-0.19546,-78.46599",8,7
P237,"-0.19546,-78.46599",9,4
P237,"-0.19546,-78.46599",10,5
P237,"-0.19546,-78.46599",11,3
P237,"-0.19546,-78.46599",12,7
P237,"-0.19546,-78.46599",13,3
P237,"-0.19546,-78.46599",14,6
P237,"-0.19546,-78.46599",15,4
P237,"-0.19546,-78.46599",16,8
P237,"-0.19546,-78.46599",17,3
P237,"-0.19546,-78.46599",18,2
P237,"-0.19546,-78.46599",19,3
P237,"-0.19546,-78.46599",20,2
P237,"-0.19546,-78.46599",21,3
P237,"-0.19546,-78.46599",22,2
P237,"-0.19546,-78.46599",23,1
P238,"-0.19678,-78.46693",0,8
P238,"-0.19678,-78.46693",1,9
P238,"-0.19678,-78.46693",2,4
P238,"-0.19678,-78.46693",3,9
P238,"-0.19678,-78.46693",4,6
P238,"-0.19678,-78.46693",5,9
P238,"-0.19678,-78.46693",6,10
P238,"-0.19678,-78.46693",7,17
P238,"-0.19678,-78.46693",8,13
P238,"-0.19678,-78.46693",9,5
P238,"-0.19678,-78.46693",10,8
P238,"-0.19678,-78.46693",11,5
P238,"-0.19678,-78.46693",12,10
P238,"-0.19678,-78.46693",13,6
P238,"-0.19678,-78.46693",14,11
P238,"-0.19678,-78.46693",15,9
P238,"-0.19678,-78.46693",16,16
P238,"-0.19678,-78.46693",17,6
P238,"-0.19678,-78.46693",18,3
P238,"-0.19678,-78.46693",19,7
P238,"-0.19678,-78.46693",20,2
P238,"-0.19678,-78.46693",21,4
P238,"-0.19678,-78.46693",22,7
P238,"-0.19678,-78.46693",23,2
P239,"-0.19774,-78.46667",0,8
P239,"-0.19774,-78.46667",1,9
P239,"-0.19774,-78.46667",2,4
P239,"-0.19774,-78.46667",3,9
P239,"-0.19774,-78.46667",4,6
P239,"-0.19774,-78.46667",5,8
P239,"-0.19774,-78.46667",6,10
P239,"-0.19774,-78.46667",7,16
P239,"-0.19774,-78.46667",8,13
P239,"-0.19774,-78.46667",9,5
P239,"-0.19774,-78.46667",10,8
P239,"-0.19774,-78.46667",11,5
P239,"-0.19774,-78.46667",12,10
P239,"-0.19774,-78.46667",13,6
P239,"-0.19774,-78.46667",14,11
P239,"-0.19774,-78.46667",15,10
P239,"-0.19774,-78.46667",16,17
P239,"-0.19774,-78.46667",17,6
P239,"-0.19774,-78.46667",18,3
P239,"-0.19774,-78.46667",19,7
P239,"-0.19774,-78.46667",20,2
P239,"-0.19774,-78.46667",21,4
P239,"-0.19774,-78.46667",22,7
P239,"-0.19774,-78.46667",23,2
P240,"-0.1988,-78.46584",0,5
P240,"-0.1988,-78.46584",1,3
P240,"-0.1988,-78.46584",2,3
P240,"-0.1988,-78.46584",3,2
P240,"-0.1988,-78.46584",4,3
P240,"-0.1988,-78.46584",5,2
P240,"-0.1988,-78.46584",6,4
P240,"-0.1988,-78.46584",7,7
P240,"-0.1988,-78.46584",8,7
P240,"-0.1988,-78.46584",9,1
P240,"-0.1988,-78.46584",10,3
P240,"-0.1988,-78.46584",11,2
P240,"-0.1988,-78.46584",12,3
P240,"-0.1988,-78.46584",13,4
P240,"-0.1988,-78.46584",14,5
P240,"-0.1988,-78.46584",15,6
P240,"-0.1988,-78.46584",16,10
P240,"-0.1988,-78.46584",17,4
P240,"-0.1988,-78.46584",18,1
P240,"-0.1988,-78.46584",19,6
P240,"-0.1988,-78.46584",21,1
P240,"-0.1988,-78.46584",22,5
P240,"-0.1988,-78.46584",23,1
P241,"-0.1987553,-78.4649142",5,1
P241,"-0.1987553,-78.4649142",8,2
P241,"-0.1987553,-78.4649142",11,1
P241,"-0.1987553,-78.4649142",13,1
P241,"-0.1987553,-78.4649142",15,2
P241,"-0.1987553,-78.4649142",16,2
P241,"-0.1987553,-78.4649142",17,1
P241,"-0.1987553,-78.4649142",18,2
P241,"-0.1987553,-78.4649142",19,1
P242,"-0.19855,-78.46261",0,1
P242,"-0.19855,-78.46261",5,1
P242,"-0.19855,-78.46261",6,1
P242,"-0.19855,-78.46261",14,2
P242,"-0.19855,-78.46261",15,1
P242,"-0.19855,-78.46261",16,1
P242,"-0.19855,-78.46261",18,2
P243,"-0.19871,-78.46036",6,4
P243,"-0.19871,-78.46036",9,1
P243,"-0.19871,-78.46036",12,1
P243,"-0.19871,-78.46036",15,2
P243,"-0.19871,-78.46036",16,1
P243,"-0.19871,-78.46036",20,1
P243,"-0.19871,-78.46036",21,1
P244,"-0.19946,-78.45895",1,1
P244,"-0.19946,-78.45895",6,3
P244,"-0.19946,-78.45895",9,1
P244,"-0.19946,-78.45895",12,2
P244,"-0.19946,-78.45895",14,1
P244,"-0.19946,-78.45895",15,3
P244,"-0.19946,-78.45895",16,1
P244,"-0.19946,-78.45895",20,1
P244,"-0.19946,-78.45895",21,2
P245,"-0.1999,-78.45734",0,1
P245,"-0.1999,-78.45734",1,1
P245,"-0.1999,-78.45734",7,1
P245,"-0.1999,-78.45734",9,1
P245,"-0.1999,-78.45734",11,1
P245,"-0.1999,-78.45734",12,2
P245,"-0.1999,-78.45734",14,1
P245,"-0.1999,-78.45734",15,1
P245,"-0.1999,-78.45734",16,2
P245,"-0.1999,-78.45734",17,1
P245,"-0.1999,-78.45734",21,1
P246,"-0.20125,-78.45675",0,1
P246,"-0.20125,-78.45675",1,1
P246,"-0.20125,-78.45675",7,1
P246,"-0.20125,-78.45675",9,2
P246,"-0.20125,-78.45675",11,1
P246,"-0.20125,-78.45675",12,2
P246,"-0.20125,-78.45675",14,1
P246,"-0.20125,-78.45675",16,2
P246,"-0.20125,-78.45675",17,2
P246,"-0.20125,-78.45675",20,1
P247,"-0.20245,-78.45792",1,3
P247,"-0.20245,-78.45792",2,3
P247,"-0.20245,-78.45792",3,3
P247,"-0.20245,-78.45792",4,7
P247,"-0.20245,-78.45792",5,5
P247,"-0.20245,-78.45792",6,7
P247,"-0.20245,-78.45792",7,6
P247,"-0.20245,-78.45792",8,9
P247,"-0.20245,-78.45792",9,5
P247,"-0.20245,-78.45792",10,1
P247,"-0.20245,-78.45792",11,1
P247,"-0.20245,-78.45792",12,1
P247,"-0.20245,-78.45792",13,3
P247,"-0.20245,-78.45792",14,3
P247,"-0.20245,-78.45792",15,1
P247,"-0.20245,-78.45792",16,7
P247,"-0.20245,-78.45792",17,8
P247,"-0.20245,-78.45792",18,3
P247,"-0.20245,-78.45792",19,3
P247,"-0.20245,-78.45792",20,2
P247,"-0.20245,-78.45792",21,1
P247,"-0.20245,-78.45792",22,4
P247,"-0.20245,-78.45792",23,1
P248,"-0.2031149,-78.4586418",1,3
P248,"-0.2031149,-78.4586418",2,3
P248,"-0.2031149,-78.4586418",3,3
P248,"-0.2031149,-78.4586418",4,7
P248,"-0.2031149,-78.4586418",5,5
P248,"-0.2031149,-78.4586418",6,7
P248,"-0.2031149,-78.4586418",7,5
P248,"-0.2031149,-78.4586418",8,9
P248,"-0.2031149,-78.4586418",9,5
P248,"-0.2031149,-78.4586418",10,1
P248,"-0.2031149,-78.4586418",11,1
P248,"-0.2031149,-78.4586418",13,3
P248,"-0.2031149,-78.4586418",14,3
P248,"-0.2031149,-78.4586418",15,1
P248,"-0.2031149,-78.4586418",16,6
P248,"-0.2031149,-78.4586418",17,7
P248,"-0.2031149,-78.4586418",18,3
P248,"-0.2031149,-78.4586418",19,3
P248,"-0.2031149,-78.4586418",20,2
P248,"-0.2031149,-78.4586418",21,2
P248,"-0.2031149,-78.4586418",22,4
P248,"-0.2031149,-78.4586418",23,1
P249,"-0.20343,-78.45901",1,3
P249,"-0.20343,-78.45901",2,3
P249,"-0.20343,-78.45901",3,3
P249,"-0.20343,-78.45901",4,7
P249,"-0.20343,-78.45901",5,6
P249,"-0.20343,-78.45901",6,7
P249,"-0.20343,-78.45901",7,5
P249,"-0.20343,-78.45901",8,9
P249,"-0.20343,-78.45901",9,4
P249,"-0.20343,-78.45901",10,1
P249,"-0.20343,-78.45901",11,1
P249,"-0.20343,-78.45901",13,3
P249,"-0.20343,-78.45901",14,3
P249,"-0.20343,-78.45901",15,1
P249,"-0.20343,-78.45901",16,6
P249,"-0.20343,-78.45901",17,8
P249,"-0.20343,-78.45901",18,3
P249,"-0.20343,-78.45901",19,3
P249,"-0.20343,-78.45901",20,2
P249,"-0.20343,-78.45901",21,2
P249,"-0.20343,-78.45901",22,4
P249,"-0.20343,-78.45901",23,1
P250,"-0.20466,-78.45998",1,3
P250,"-0.20466,-78.45998",5,2
P250,"-0.20466,-78.45998",7,2
P250,"-0.20466,-78.45998",17,2
P250,"-0.20466,-78.45998",21,1
P251,"-0.20614,-78.46072",1,2
P251,"-0.20614,-78.46072",5,1
P251,"-0.20614,-78.46072",6,1
P251,"-0.20614,-78.46072",7,1
P251,"-0.20614,-78.46072",10,2
P251,"-0.20614,-78.46072",17,1
P252,"-0.2074,-78.46131",1,1
P252,"-0.2074,-78.46131",3,1
P252,"-0.2074,-78.46131",5,2
P252,"-0.2074,-78.46131",6,1
P252,"-0.2074,-78.46131",7,1
P252,"-0.2074,-78.46131",10,2
P253,"-0.20831,-78.46164",3,1
P253,"-0.20831,-78.46164",5,1
P253,"-0.20831,-78.46164",7,1
P253,"-0.20831,-78.46164",10,2
P254,"-0.20917,-78.4619",3,2
P254,"-0.20917,-78.4619",4,1
P254,"-0.20917,-78.4619",5,1
P254,"-0.20917,-78.4619",6,1
P254,"-0.20917,-78.4619",7,1
P254,"-0.20917,-78.4619",8,2
P254,"-0.20917,-78.4619",10,1
P254,"-0.20917,-78.4619",13,1
P254,"-0.20917,-78.4619",15,1
P255,"-0.2107,-78.46236",1,2
P255,"-0.2107,-78.46236",3,1
P255,"-0.2107,-78.46236",4,2
P255,"-0.2107,-78.46236",5,1
P255,"-0.2107,-78.46236",6,1
P255,"-0.2107,-78.46236",8,2
P255,"-0.2107,-78.46236",13,1
P255,"-0.2107,-78.46236",15,1
P256,"-0.2113917,-78.4626545",1,2
P256,"-0.2113917,-78.4626545",3,1
P256,"-0.2113917,-78.4626545",4,2
P256,"-0.2113917,-78.4626545",6,1
P256,"-0.2113917,-78.4626545",8,2
P256,"-0.2113917,-78.4626545",13,1
P256,"-0.2113917,-78.4626545",15,1
P257,"-0.21203,-78.46321",1,2
P257,"-0.21203,-78.46321",4,1
P258,"-0.2126532,-78.4637378",1,2
P258,"-0.2126532,-78.4637378",4,1
P258,"-0.2126532,-78.4637378",23,1
P259,"-0.21386,-78.46407",1,1
P259,"-0.21386,-78.46407",6,1
P259,"-0.21386,-78.46407",23,1
P260,"-0.2166776,-78.4657786",2,1
P260,"-0.2166776,-78.4657786",6,1
P260,"-0.2166776,-78.4657786",10,1
P260,"-0.2166776,-78.4657786",17,2
P260,"-0.2166776,-78.4657786",23,1
P261,"-0.2188617,-78.4667181",5,1
P261,"-0.2188617,-78.4667181",6,1
P261,"-0.2188617,-78.4667181",7,1
P261,"-0.2188617,-78.4667181",11,1
P261,"-0.2188617,-78.4667181",15,1
P261,"-0.2188617,-78.4667181",17,1
P261,"-0.2188617,-78.4667181",18,1
P262,"-0.22171,-78.46772",0,1
P262,"-0.22171,-78.46772",5,1
P262,"-0.22171,-78.46772",6,1
P263,"-0.22464,-78.4689",3,1
P263,"-0.22464,-78.4689",4,1
P263,"-0.22464,-78.4689",10,1
P264,"-0.2269604,-78.4693381",0,1
P264,"-0.2269604,-78.4693381",10,1
P264,"-0.2269604,-78.4693381",13,1
P264,"-0.2269604,-78.4693381",14,1
P265,"-0.22817,-78.46926",0,1
P265,"-0.22817,-78.46926",5,1
P265,"-0.22817,-78.46926",10,1
P265,"-0.22817,-78.46926",13,1
P265,"-0.22817,-78.46926",14,2
P266,"-0.2303297,-78.4699668",5,1
P266,"-0.2303297,-78.4699668",8,1
P266,"-0.2303297,-78.4699668",14,1
P267,"-0.23107,-78.47046",8,1
P267,"-0.23107,-78.47046",14,1
P268,"-0.2329392,-78.471348",6,1
P268,"-0.2329392,-78.471348",7,1
P268,"-0.2329392,-78.471348",16,1
P269,"-0.23378,-78.47125",0,2
P269,"-0.23378,-78.47125",5,1
P269,"-0.23378,-78.47125",6,2
P269,"-0.23378,-78.47125",7,1
P269,"-0.23378,-78.47125",13,1
P269,"-0.23378,-78.47125",14,1
P269,"-0.23378,-78.47125",16,2
P269,"-0.23378,-78.47125",17,1
P270,"-0.23504,-78.4713",0,2
P270,"-0.23504,-78.4713",2,1
P270,"-0.23504,-78.4713",5,1
P270,"-0.23504,-78.4713",6,2
P270,"-0.23504,-78.4713",7,1
P270,"-0.23504,-78.4713",8,1
P270,"-0.23504,-78.4713",13,1
P270,"-0.23504,-78.4713",14,1
P270,"-0.23504,-78.4713",16,3
P270,"-0.23504,-78.4713",17,1
P271,"-0.23551,-78.47255",0,2
P271,"-0.23551,-78.47255",2,1
P271,"-0.23551,-78.47255",4,1
P271,"-0.23551,-78.47255",5,1
P271,"-0.23551,-78.47255",6,2
P271,"-0.23551,-78.47255",8,1
P271,"-0.23551,-78.47255",13,1
P271,"-0.23551,-78.47255",14,2
P271,"-0.23551,-78.47255",15,1
P271,"-0.23551,-78.47255",16,3
P271,"-0.23551,-78.47255",17,1
P271,"-0.23551,-78.47255",20,1
P272,"-0.2361287,-78.4731319",2,1
P272,"-0.2361287,-78.4731319",4,1
P272,"-0.2361287,-78.4731319",6,1
P272,"-0.2361287,-78.4731319",8,1
P272,"-0.2361287,-78.4731319",13,1
P272,"-0.2361287,-78.4731319",14,2
P272,"-0.2361287,-78.4731319",15,1
P272,"-0.2361287,-78.4731319",16,4
P272,"-0.2361287,-78.4731319",17,1
P272,"-0.2361287,-78.4731319",20,1
P273,"-0.23768,-78.47333",8,1
P273,"-0.23768,-78.47333",12,1
P273,"-0.23768,-78.47333",14,1
P273,"-0.23768,-78.47333",15,1
P273,"-0.23768,-78.47333",16,2
P273,"-0.23768,-78.47333",20,1
P274,"-0.23864,-78.47353",8,1
P274,"-0.23864,-78.47353",12,1
P274,"-0.23864,-78.47353",16,1
P274,"-0.23864,-78.47353",20,1
P275,"-0.2398,-78.47397",5,1
P275,"-0.2398,-78.47397",12,1
P275,"-0.2398,-78.47397",14,1
P275,"-0.2398,-78.47397",18,1
P276,"-0.24115,-78.47434",1,1
P276,"-0.24115,-78.47434",5,1
P276,"-0.24115,-78.47434",7,2
P276,"-0.24115,-78.47434",14,1
P276,"-0.24115,-78.47434",16,1
P276,"-0.24115,-78.47434",18,1
P277,"-0.24274,-78.47483",1,1
P277,"-0.24274,-78.47483",5,1
P277,"-0.24274,-78.47483",7,2
P277,"-0.24274,-78.47483",8,1
P277,"-0.24274,-78.47483",9,2
P277,"-0.24274,-78.47483",11,2
P277,"-0.24274,-78.47483",14,2
P277,"-0.24274,-78.47483",15,1
P277,"-0.24274,-78.47483",16,1
P277,"-0.24274,-78.47483",18,2
P277,"-0.24274,-78.47483",23,1
P278,"-0.24356,-78.47542",1,1
P278,"-0.24356,-78.47542",5,1
P278,"-0.24356,-78.47542",6,1
P278,"-0.24356,-78.47542",7,2
P278,"-0.24356,-78.47542",8,1
P278,"-0.24356,-78.47542",9,2
P278,"-0.24356,-78.47542",10,1
P278,"-0.24356,-78.47542",11,2
P278,"-0.24356,-78.47542",14,3
P278,"-0.24356,-78.47542",15,1
P278,"-0.24356,-78.47542",16,1
P278,"-0.24356,-78.47542",18,1
P278,"-0.24356,-78.47542",22,1
P278,"-0.24356,-78.47542",23,1
P279,"-0.24518,-78.47624",0,1
P279,"-0.24518,-78.47624",6,1
P279,"-0.24518,-78.47624",9,1
P279,"-0.24518,-78.47624",10,1
P279,"-0.24518,-78.47624",11,1
P279,"-0.24518,-78.47624",12,1
P279,"-0.24518,-78.47624",14,2
P279,"-0.24518,-78.47624",16,1
P279,"-0.24518,-78.47624",22,1
P279,"-0.24518,-78.47624",23,1
P280,"-0.2461812,-78.4767024",0,4
P280,"-0.2461812,-78.4767024",2,1
P280,"-0.2461812,-78.4767024",3,5
P280,"-0.2461812,-78.4767024",4,2
P280,"-0.2461812,-78.4767024",5,2
P280,"-0.2461812,-78.4767024",6,3
P280,"-0.2461812,-78.4767024",7,2
P280,"-0.2461812,-78.4767024",8,2
P280,"-0.2461812,-78.4767024",9,1
P280,"-0.2461812,-78.4767024",10,2
P280,"-0.2461812,-78.4767024",11,3
P280,"-0.2461812,-78.4767024",12,2
P280,"-0.2461812,-78.4767024",14,2
P280,"-0.2461812,-78.4767024",15,1
P280,"-0.2461812,-78.4767024",16,2
P280,"-0.2461812,-78.4767024",18,1
P280,"-0.2461812,-78.4767024",22,4
P280,"-0.2461812,-78.4767024",23,1
P281,"-0.24744,-78.47843",1,1
P281,"-0.24744,-78.47843",2,1
P281,"-0.24744,-78.47843",3,2
P281,"-0.24744,-78.47843",4,1
P281,"-0.24744,-78.47843",6,3
P281,"-0.24744,-78.47843",11,1
P281,"-0.24744,-78.47843",14,1
P281,"-0.24744,-78.47843",16,1
P281,"-0.24744,-78.47843",19,2
P282,"-0.24764,-78.47925",1,1
P282,"-0.24764,-78.47925",2,1
P282,"-0.24764,-78.47925",3,1
P282,"-0.24764,-78.47925",4,1
P282,"-0.24764,-78.47925",6,3
P282,"-0.24764,-78.47925",14,1
P282,"-0.24764,-78.47925",16,1
P282,"-0.24764,-78.47925",19,2
P283,"-0.24626,-78.48137",2,1
P283,"-0.24626,-78.48137",11,1
P283,"-0.24626,-78.48137",18,3
P283,"-0.24626,-78.48137",21,1
P284,"-0.2440528,-78.4821834",0,5
P284,"-0.2440528,-78.4821834",1,3
P284,"-0.2440528,-78.4821834",2,3
P284,"-0.2440528,-78.4821834",3,5
P284,"-0.2440528,-78.4821834",4,4
P284,"-0.2440528,-78.4821834",5,9
P284,"-0.2440528,-78.4821834",6,5
P284,"-0.2440528,-78.4821834",7,3
P284,"-0.2440528,-78.4821834",8,8
P284,"-0.2440528,-78.4821834",9,4
P284,"-0.2440528,-78.4821834",11,4
P284,"-0.2440528,-78.4821834",12,3
P284,"-0.2440528,-78.4821834",13,3
P284,"-0.2440528,-78.4821834",14,4
P284,"-0.2440528,-78.4821834",15,5
P284,"-0.2440528,-78.4821834",16,3
P284,"-0.2440528,-78.4821834",17,2
P284,"-0.2440528,-78.4821834",18,5
P284,"-0.2440528,-78.4821834",19,6
P284,"-0.2440528,-78.4821834",20,2
P284,"-0.2440528,-78.4821834",21,2
P284,"-0.2440528,-78.4821834",22,1
P284,"-0.2440528,-78.4821834",23,2
P285,"-0.2419934,-78.4827589",0,3
P285,"-0.2419934,-78.4827589",1,2
P285,"-0.2419934,-78.4827589",2,1
P285,"-0.2419934,-78.4827589",3,2
P285,"-0.2419934,-78.4827589",4,5
P285,"-0.2419934,-78.4827589",5,4
P285,"-0.2419934,-78.4827589",6,3
P285,"-0.2419934,-78.4827589",8,7
P285,"-0.2419934,-78.4827589",9,3
P285,"-0.2419934,-78.4827589",12,2
P285,"-0.2419934,-78.4827589",13,2
P285,"-0.2419934,-78.4827589",14,2
P285,"-0.2419934,-78.4827589",15,3
P285,"-0.2419934,-78.4827589",16,2
P285,"-0.2419934,-78.4827589",18,1
P285,"-0.2419934,-78.4827589",19,5
P285,"-0.2419934,-78.4827589",20,3
P285,"-0.2419934,-78.4827589",21,2
P285,"-0.2419934,-78.4827589",22,2
P285,"-0.2419934,-78.4827589",23,2
P286,"-0.2407,-78.48286",0,3
P286,"-0.2407,-78.48286",1,2
P286,"-0.2407,-78.48286",2,1
P286,"-0.2407,-78.48286",3,2
P286,"-0.2407,-78.48286",4,5
P286,"-0.2407,-78.48286",5,4
P286,"-0.2407,-78.48286",6,3
P286,"-0.2407,-78.48286",8,5
P286,"-0.2407,-78.48286",9,3
P286,"-0.2407,-78.48286",12,2
P286,"-0.2407,-78.48286",13,3
P286,"-0.2407,-78.48286",14,2
P286,"-0.2407,-78.48286",15,3
P286,"-0.2407,-78.48286",16,2
P286,"-0.2407,-78.48286",18,1
P286,"-0.2407,-78.48286",19,2
P286,"-0.2407,-78.48286",20,3
P286,"-0.2407,-78.48286",21,3
P286,"-0.2407,-78.48286",22,2
